,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,comments,org,repo,openTimeDays
21,OPEN,MDExOlB1bGxSZXF1ZXN0MjU5MzE2OTM1,MDEV-18851: multiple sized large page support (linux),https://github.com/MariaDB/server/pull/1221,2019-03-08 00:08:57+00:00,2020-02-13T23:57:34Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1221,CONTRIBUTOR,grooverdan,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T01:21:26Z', 'updatedAt': '2019-03-13T01:21:26Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-472242640', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-12T03:56:43Z', 'updatedAt': '2019-04-12T03:56:43Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-482428194', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-12T04:35:48Z', 'updatedAt': '2019-04-12T04:35:48Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-482433950', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-12T05:14:06Z', 'updatedAt': '2019-04-12T05:14:06Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-482439972', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-05-07T03:43:53Z', 'updatedAt': '2019-05-07T03:43:53Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-489895957', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-18T16:43:26Z', 'updatedAt': '2019-06-18T17:12:07Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503216892', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-18T20:34:34Z', 'updatedAt': '2019-06-18T20:34:34Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503300953', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-19T02:14:35Z', 'updatedAt': '2019-06-19T02:14:35Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503378398', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-19T05:35:03Z', 'updatedAt': '2019-06-19T05:35:03Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503413316', 'author': {'login': 'akopytov'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-19T07:21:02Z', 'updatedAt': '2019-06-19T08:12:30Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503439842', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-20T08:05:43Z', 'updatedAt': '2019-09-20T08:05:43Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-533453772', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-09-27T06:23:30Z', 'updatedAt': '2019-10-15T06:26:32Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-535805655', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-27T06:47:52Z', 'updatedAt': '2019-09-27T06:47:52Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-535812980', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-12-12T04:00:47Z', 'updatedAt': '2019-12-12T04:01:01Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-564839837', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-12-18T06:06:14Z', 'updatedAt': '2019-12-18T06:06:14Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-566882206', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-01-02T04:39:00Z', 'updatedAt': '2020-01-02T04:39:00Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-570116840', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-12T23:27:30Z', 'updatedAt': '2020-02-12T23:27:30Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-585470005', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-13T21:42:47Z', 'updatedAt': '2020-02-13T21:42:47Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-585986044', 'author': {'login': 'svoj'}}}]}",MariaDB,server,297.99378472222224
22,OPEN,MDExOlB1bGxSZXF1ZXN0MjU1NjU1NjM5,MDEV-18323: Convert MySQL JSON type to MariaDB TEXT in mysql_upgrade,https://github.com/MariaDB/server/pull/1211,2019-02-24 02:50:03+00:00,2020-02-03T19:25:59Z,,{'edges': []},1211,CONTRIBUTOR,an3l,,,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:04:13Z', 'updatedAt': '2020-02-03T19:25:59Z', 'url': 'https://github.com/MariaDB/server/pull/1211#issuecomment-581566030', 'author': {'login': 'claassistantio'}}}]}",MariaDB,server,309.88190972222225
23,OPEN,MDExOlB1bGxSZXF1ZXN0MjUxNzI5MDcx,"MDEV-15526 Systemd unit files naming and installation (alias in unit are not recommended, create symlink)",https://github.com/MariaDB/server/pull/1172,2019-02-10 10:07:39+00:00,2019-09-20T07:57:52Z,,{'edges': []},1172,CONTRIBUTOR,fauust,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-18T19:22:54Z', 'updatedAt': '2019-02-18T19:22:54Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-464849759', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-19T16:29:39Z', 'updatedAt': '2019-02-19T16:29:57Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-465205852', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-28T08:32:03Z', 'updatedAt': '2019-02-28T08:32:03Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-468183691', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-14T10:26:56Z', 'updatedAt': '2019-03-14T10:26:56Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-472791597', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-14T11:31:52Z', 'updatedAt': '2019-03-14T11:31:52Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-472813532', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-05T01:56:37Z', 'updatedAt': '2019-04-05T01:56:37Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-480122842', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-10T11:44:43Z', 'updatedAt': '2019-04-10T11:46:05Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-481656329', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-10T16:44:00Z', 'updatedAt': '2019-04-10T16:44:00Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-481769424', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-10T18:18:06Z', 'updatedAt': '2019-04-10T18:18:06Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-481804750', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-10T23:50:23Z', 'updatedAt': '2019-04-10T23:50:23Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-481913443', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-11T08:39:21Z', 'updatedAt': '2019-04-11T08:40:29Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-482023322', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-17T15:34:54Z', 'updatedAt': '2019-07-17T15:34:54Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-512333459', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-19T16:27:28Z', 'updatedAt': '2019-09-19T16:27:28Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-533208613', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-20T07:54:51Z', 'updatedAt': '2019-09-20T07:57:52Z', 'url': 'https://github.com/MariaDB/server/pull/1172#issuecomment-533450408', 'author': {'login': 'fauust'}}}]}",MariaDB,server,323.5780208333333
24,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ4MTU1NjQz,MDEV-18284: Using JSON_COMPACT with JSON_OBJECT,https://github.com/MariaDB/server/pull/1145,2019-01-28 14:16:27+00:00,2020-02-03T19:25:49Z,,{'edges': []},1145,CONTRIBUTOR,an3l,,,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:03:49Z', 'updatedAt': '2020-02-03T19:25:49Z', 'url': 'https://github.com/MariaDB/server/pull/1145#issuecomment-581565857', 'author': {'login': 'claassistantio'}}}]}",MariaDB,server,336.40524305555556
25,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ3OTg5NDYx,MDEV-19210: use environment file in systemd units for _WSREP_*,https://github.com/MariaDB/server/pull/1143,2019-01-27 23:33:40+00:00,2020-02-17T08:54:42Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1143,CONTRIBUTOR,eworm-de,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-27T23:35:24Z', 'updatedAt': '2019-01-27T23:35:24Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-457964838', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-29T09:37:21Z', 'updatedAt': '2019-01-29T09:37:21Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-458471976', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-29T09:58:23Z', 'updatedAt': '2019-01-29T09:58:23Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-458479077', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-12T15:43:46Z', 'updatedAt': '2019-02-12T15:43:46Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-462810517', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-12T16:22:51Z', 'updatedAt': '2019-02-12T16:22:51Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-462827295', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T02:16:47Z', 'updatedAt': '2019-03-13T02:16:47Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472252610', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T08:28:54Z', 'updatedAt': '2019-03-13T08:28:54Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472325954', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T12:01:07Z', 'updatedAt': '2019-03-13T12:01:07Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472393702', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T12:15:33Z', 'updatedAt': '2019-03-13T12:15:33Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472397851', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-13T13:38:25Z', 'updatedAt': '2019-03-13T13:38:25Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-472425217', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-24T20:38:13Z', 'updatedAt': '2019-11-07T07:32:40Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-514790810', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-06T23:08:30Z', 'updatedAt': '2019-11-06T23:08:30Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-550542684', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-07T07:26:21Z', 'updatedAt': '2019-11-07T07:26:21Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-550957888', 'author': {'login': 'eworm-de'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-07T07:32:35Z', 'updatedAt': '2019-11-07T07:32:35Z', 'url': 'https://github.com/MariaDB/server/pull/1143#issuecomment-550959676', 'author': {'login': 'eworm-de'}}}]}",MariaDB,server,337.01828703703706
26,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ3NTkwMzcz,MDEV-18374: Add SELinux policy to cracklib_password_check packages,https://github.com/MariaDB/server/pull/1131,2019-01-25 08:07:07+00:00,2020-02-03T19:26:29Z,,{'edges': []},1131,CONTRIBUTOR,GeoffMontee,,,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:03:53Z', 'updatedAt': '2020-02-03T19:26:29Z', 'url': 'https://github.com/MariaDB/server/pull/1131#issuecomment-581565884', 'author': {'login': 'claassistantio'}}}]}",MariaDB,server,339.66172453703706
27,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ1NzEwMzk3,Remove CMake SYSTEMD_EXECSTARTPRE,https://github.com/MariaDB/server/pull/1105,2019-01-18 02:35:21+00:00,2019-11-11T00:09:30Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1105,CONTRIBUTOR,grooverdan,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-11T00:09:30Z', 'updatedAt': '2019-11-11T00:09:30Z', 'url': 'https://github.com/MariaDB/server/pull/1105#issuecomment-552250124', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,346.89211805555556
28,OPEN,MDExOlB1bGxSZXF1ZXN0MjQ1NzA4MTM1,systemd: mariadb@bootstrap - clear ExecStartPre and ExecStartPost,https://github.com/MariaDB/server/pull/1104,2019-01-18 02:19:17+00:00,2019-12-12T03:53:15Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1104,CONTRIBUTOR,grooverdan,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-12-12T03:53:15Z', 'updatedAt': '2019-12-12T03:53:15Z', 'url': 'https://github.com/MariaDB/server/pull/1104#issuecomment-564838567', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,346.90327546296294
29,OPEN,MDExOlB1bGxSZXF1ZXN0MjQxOTc1Mzk2,MDEV-14978 Client programs to use $MYSQL_HOST consistently,https://github.com/MariaDB/server/pull/1067,2019-01-03 11:58:28+00:00,2020-02-03T19:26:17Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1067,MEMBER,robertbindar,,,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:04:43Z', 'updatedAt': '2020-02-03T19:26:17Z', 'url': 'https://github.com/MariaDB/server/pull/1067#issuecomment-581566262', 'author': {'login': 'claassistantio'}}}]}",MariaDB,server,361.5010648148148
30,OPEN,MDExOlB1bGxSZXF1ZXN0MjM4NjY3OTU0,[perf] optimization_of_dropping_table,https://github.com/MariaDB/server/pull/1021,2018-12-14 10:02:38+00:00,2020-02-03T19:26:35Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1021,FIRST_TIME_CONTRIBUTOR,guyuezql,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-14T10:11:07Z', 'updatedAt': '2018-12-14T10:11:07Z', 'url': 'https://github.com/MariaDB/server/pull/1021#issuecomment-447278787', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-14T11:38:23Z', 'updatedAt': '2018-12-14T11:38:23Z', 'url': 'https://github.com/MariaDB/server/pull/1021#issuecomment-447300053', 'author': {'login': 'guyuezql'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-17T09:13:41Z', 'updatedAt': '2018-12-17T09:13:41Z', 'url': 'https://github.com/MariaDB/server/pull/1021#issuecomment-447772829', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-19T11:50:22Z', 'updatedAt': '2018-12-19T11:50:22Z', 'url': 'https://github.com/MariaDB/server/pull/1021#issuecomment-448567600', 'author': {'login': 'guyuezql'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-21T08:53:44Z', 'updatedAt': '2018-12-21T08:53:44Z', 'url': 'https://github.com/MariaDB/server/pull/1021#issuecomment-449316810', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-24T19:26:22Z', 'updatedAt': '2018-12-24T19:26:22Z', 'url': 'https://github.com/MariaDB/server/pull/1021#issuecomment-449765490', 'author': {'login': 'mdcallag'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:03:56Z', 'updatedAt': '2020-02-03T19:26:35Z', 'url': 'https://github.com/MariaDB/server/pull/1021#issuecomment-581565899', 'author': {'login': 'claassistantio'}}}]}",MariaDB,server,381.58150462962965
31,OPEN,MDExOlB1bGxSZXF1ZXN0MjM1MTgyOTcw,Link against libatomic on platforms missing 64-bit atomics,https://github.com/MariaDB/server/pull/979,2018-12-01 09:39:23+00:00,2020-02-03T19:26:09Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},979,FIRST_TIME_CONTRIBUTOR,glaubitz,,,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-01T20:00:10Z', 'updatedAt': '2018-12-01T20:00:10Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-443454107', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-14T09:40:25Z', 'updatedAt': '2018-12-14T09:40:25Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-447270516', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-07T09:01:34Z', 'updatedAt': '2019-01-07T09:01:34Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-451865683', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-01-07T10:25:03Z', 'updatedAt': '2019-01-07T10:25:03Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-451889476', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-01-07T10:30:49Z', 'updatedAt': '2019-01-07T10:30:49Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-451891157', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-05T13:03:06Z', 'updatedAt': '2019-06-05T13:03:06Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499073646', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-05T13:25:26Z', 'updatedAt': '2019-06-05T13:25:26Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499081743', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-05T14:01:03Z', 'updatedAt': '2019-06-05T14:01:03Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499095561', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-05T14:03:19Z', 'updatedAt': '2019-06-05T14:03:19Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-499096493', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-12-30T09:15:20Z', 'updatedAt': '2019-12-30T09:15:20Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-569622290', 'author': {'login': 'glaubitz'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:04:31Z', 'updatedAt': '2020-02-03T19:26:09Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-581566172', 'author': {'login': 'claassistantio'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:08:32Z', 'updatedAt': '2020-02-03T19:08:32Z', 'url': 'https://github.com/MariaDB/server/pull/979#issuecomment-581567857', 'author': {'login': 'glaubitz'}}}]}",MariaDB,server,394.597650462963
32,OPEN,MDExOlB1bGxSZXF1ZXN0MjMyOTM3NjMw,MDEV-19436: Fix logrotate problem with twice configured pid-file option,https://github.com/MariaDB/server/pull/934,2018-11-22 10:57:51+00:00,2020-02-03T19:26:46Z,,{'edges': [{'node': {'name': 'license-bsd-new'}}]},934,FIRST_TIME_CONTRIBUTOR,odenbach,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-22T11:12:26Z', 'updatedAt': '2018-11-22T11:12:26Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-440997211', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-11-22T12:39:45Z', 'updatedAt': '2018-11-22T12:39:45Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-441018544', 'author': {'login': 'odenbach'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-12T10:18:13Z', 'updatedAt': '2019-03-12T10:18:13Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-471939931', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-01T23:43:59Z', 'updatedAt': '2019-04-01T23:43:59Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-478787689', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-04-03T06:56:33Z', 'updatedAt': '2019-04-03T06:56:33Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-479364236', 'author': {'login': 'odenbach'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-03T21:31:06Z', 'updatedAt': '2019-04-03T21:31:06Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-479666540', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-05-10T13:34:42Z', 'updatedAt': '2019-05-10T13:34:42Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-491290783', 'author': {'login': 'odenbach'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:04:16Z', 'updatedAt': '2020-02-03T19:26:46Z', 'url': 'https://github.com/MariaDB/server/pull/934#issuecomment-581566045', 'author': {'login': 'claassistantio'}}}]}",MariaDB,server,403.54315972222224
33,OPEN,MDExOlB1bGxSZXF1ZXN0MjI5NTgxOTI4,MDEV-19209: my_getncpus based on threads available,https://github.com/MariaDB/server/pull/922,2018-11-09 04:00:50+00:00,2020-02-17T23:48:24Z,,{'edges': [{'node': {'name': 'license-mca'}}]},922,CONTRIBUTOR,grooverdan,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-29T00:20:59Z', 'updatedAt': '2019-04-29T00:20:59Z', 'url': 'https://github.com/MariaDB/server/pull/922#issuecomment-487427799', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-06T23:02:45Z', 'updatedAt': '2019-11-06T23:02:45Z', 'url': 'https://github.com/MariaDB/server/pull/922#issuecomment-550540947', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,416.8327546296296
